"";"cluster";"x";"y";"entity";"entity_type";"size";"color"
"17505";1;11,140473;-26,26103;"БУЛГИН Д.В.";"author";1;"#54BD01"
"17506";28;21,588903;16,567982;"МАРЧЕВСКИЙ И.К.";"author";1;"#BB3739"
"17507";46;28,59489;14,28411;"СИМУТКИН В.М.";"author";1;"#BA22F4"
"17508";35;40,22539;-47,432194;"НЕЛЫСОВ СЕРГЕЙ ВАСИЛЬЕВИЧ";"author";1;"#BAC983"
"17509";2;18,347563;27,834394;"БОЙЧУК ЮРИЙ ВАЛЕРЬЕВИЧ";"author";1;"#0088AE"
"17510";31;-2,6450717;-48,18398;"АФАНАСЬЕВ НИКОЛАЙ АЛЕКСАНДРОВИЧ";"author";1;"#BAB5D5"
"17511";11;-18,200384;57,328514;"ФЕДОТОВ Д.С.";"author";1;"#A500E1"
"17512";7;15,380771;-53,228733;"ГАНИЕВ ФАНГАЛИ ИСЛАМГАЛИЕВИЧ";"author";1;"#E19239"
"17513";12;-17,04762;-24,439178;"ШАМШИН Н.Н.";"author";1;"#A020F0"
"17514";31;-5,9486947;-58,55089;"ХАЮТИН А.М.";"author";1;"#BAB5D5"
"17515";40;9,035665;26,632545;"ЧУДАКОВ А.А.";"author";1;"#BA0DAE"
"17516";20;12,454879;-37,781036;"ЗАЦЕПИН ВЛАДИМИР ВАСИЛЬЕВИЧ";"author";1;"#BB10DD"
"17517";13;4,517294;42,494724;"ЛЕГКОНОГИХ Д.С.";"author";1;"#C0C0C0"
"17518";30;-46,011604;24,746338;"БУТУЗОВ В.В.";"author";1;"#BA70AA"
"17519";49;-35,165108;10,401779;"САМАРЦЕВ В.В.";"author";1;"#BADDC8"
"17520";47;-47,575478;-13,123786;"КАЧМАР М.Б.";"author";1;"#BA671F"
"17521";46;36,709087;16,326729;"САМСОНОВ А.В.";"author";1;"#BA22F4"
"17522";22;49,092712;-13,387263;"БУНТОВ АЛЕКСЕЙ ЕВГЕНЬЕВИЧ";"author";1;"#BBADE2"
"17523";18;-32,017956;38,610737;"СОГОМОНЯН В.В.";"author";1;"#BB9A34"
"17524";48;3,728172;-24,981464;"СИМОНЕНКО АНДРЕЙ МИХАЙЛОВИЧ";"author";1;"#BA999D"
"17525";48;3,7281947;-24,981495;"КУДРЯШЕВ ГЕННАДИЙ СЕРГЕЕВИЧ";"author";1;"#BA999D"
"17526";23;-27,387978;15,145516;"СМИРНОВ СЕРГЕЙ ВЛАДИМИРОВИЧ";"author";1;"#BBF20D"
"17527";36;-41,8484;-37,998848;"ТЕЛЬНЫХ В.Г.";"author";1;"#BAFA01"
"17528";29;-43,231968;33,1095;"СМЕЯНОВ СЕРГЕЙ";"author";1;"#BB7C64"
"17529";10;3,218357;10,06818;"ГАРАЩУК ЕВГЕНИЙ АНАТОЛЬЕВИЧ";"author";1;"#E100A5"
"17530";43;23,012;43,585815;"МИНАЕВ И.М.";"author";1;"#BAF0DE"
"17531";43;23,012;43,585815;"БЕСПАЛОВ С.В.";"author";1;"#BAF0DE"
"17532";14;-55,11907;10,966132;"ПОПОВ М.И.";"author";1;"#008000"
"17533";44;-4,196106;-45,93167;"ТАТАРЕНКО ДЕНИС СЕРГЕЕВИЧ";"author";1;"#BA215C"
"17534";38;-14,673237;38,86682;"ГРЕХОВ ИГОРЬ НИКОЛАЕВИЧ";"author";1;"#BA9705"
"17535";42;3,7917087;52,21531;"ИВАНОВ ВЛАДИМИР ИВАНОВИЧ";"author";1;"#BAABB3"
"17536";18;-16,76244;36,076283;"БЕРЕСТЕВИЧ Г.В.";"author";1;"#BB9A34"
"17537";19;-34,08372;-12,295448;"КОНУРКИН В.А.";"author";1;"#BBDF60"
"17538";30;-43,3005;28,306751;"КОРЫТЬКО Т.В.";"author";1;"#BA70AA"
"17539";33;-28,841839;6,7630687;"ШАХОВСКИХ А.И.";"author";1;"#BA2B7F"
"17540";48;-0,61470795;-28,620987;"ФЕТИСОВ Е.В.";"author";1;"#BA999D"
"17541";49;-34,965813;4,654124;"КОЧУРОВ Д.В.";"author";1;"#BADDC8"
"17542";25;24,7256;-33,104984;"ВЕРШИЛОВА ВИКТОРИЯ ВАЛЕРЬЕВНА";"author";1;"#BB68B6"
"17543";16;21,159977;-7,664702;"ЗАЙЦЕВ Д.В.";"author";1;"#BBFD30"
"17544";30;-45,395008;29,715511;"СТЕПАННИКОВ В.А.";"author";1;"#BA70AA"
"17545";28;18,649384;11,10625;"ЧЕМОДАНОВ МАКСИМ АЛЕКСАНДРОВИЧ";"author";1;"#BB3739"
"17546";18;-26,451326;42,45862;"БЕЛОВ К.С.";"author";1;"#BB9A34"
"17547";12;-16,85816;-35,056004;"МУРАШОВА Л.В.";"author";1;"#A020F0"
"17548";8;52,76024;30,137356;"REPIN A.A.";"author";1;"#FF69B4"
"17549";44;-11,204403;-48,05032;"ЩЕРБИНИН В.Н.";"author";1;"#BA215C"
"17550";38;-18,367914;43,044907;"АНТОНЕЦ НИНА ЛЕОНИДОВНА";"author";1;"#BA9705"
"17551";49;-38,614933;17,286768;"КРИСТ ВАЛЕРИЙ ГЕОРГИЕВИЧ";"author";1;"#BADDC8"
"17552";28;21,786673;3,2699053;"СКРЕБОВ Н.Н.";"author";1;"#BB3739"
"17553";26;0,699165;2,7420154;"ЗУБКОВ А.Ф.";"author";1;"#BBC18F"
"17554";27;-8,605578;32,647335;"ТИМКОВ АНДРЕЙ ВАЛЕРЬЕВИЧ";"author";1;"#BB06BB"
"17555";48;5,965699;-30,363798;"СИРОТА Е.А.";"author";1;"#BA999D"
"17556";44;-17,039015;-40,992447;"ПРИХОДЬКО И.В.";"author";1;"#BA215C"
"17557";37;-8,091202;7,7853656;"КУЛАКОВ С.Ю.";"author";1;"#BA3F2C"
"17558";12;-23,563534;-31,417244;"КУЦЕНКО ДМИТРИЙ СЕРГЕЕВИЧ";"author";1;"#A020F0"
"17559";14;-47,32801;1,8715718;"ВОЛОВИЦКИЙ И.В.";"author";1;"#008000"
"17560";41;-14,408367;-11,727331;"ТРИШИНА И.А.";"author";1;"#BA52DA"
"17561";3;-37,45998;-10,470058;"ЛОТКОВ М.А.";"author";1;"#FC1B17"
"17562";4;-21,782505;-51,902573;"МАТВЕЕВ А.Ф.";"author";1;"#E10291"
"17563";4;-21,782413;-51,902573;"БЕЛОРОЗОВ Р.С.";"author";1;"#E10291"
"17564";19;-30,511112;-19,266373;"ШАБАЛИН Д.В.";"author";1;"#BBDF60"
"17565";37;-2,0717802;-3,5184882;"ВОЛОШИН ВЛАДИМИР АНДРЕЕВИЧ";"author";1;"#BA3F2C"
"17566";27;-16,24485;34,799976;"АНТОНЕНКОВ Ю.Е.";"author";1;"#BB06BB"
"17567";16;15,920829;0,4764716;"СТАРОДУБЦЕВ ДМИТРИЙ АЛЕКСАНДРОВИЧ";"author";1;"#BBFD30"
"17568";36;-27,126856;-37,708897;"НИКИТИНА Е.А.";"author";1;"#BAFA01"
"17569";36;-25,323788;-39,444576;"ВОРОТЯГИН АНТОН ВИКТОРОВИЧ";"author";1;"#BAFA01"
"17570";13;2,1586487;45,683765;"МИТИНА Г.В.";"author";1;"#C0C0C0"
"17571";1;19,588854;-21,972733;"ШИПКО ВЛАДИМИР ВАЦЛАВОВИЧ";"author";1;"#54BD01"
"17572";29;-37,36216;41,114315;"ЗАМЯТИНА МАРИЯ РУСТЕМОВНА";"author";1;"#BB7C64"
"17573";49;-39,961246;6,156929;"КОЛЕСНИК А.М.";"author";1;"#BADDC8"
"17574";25;27,241938;-34,75795;"БАРИНОВ С.П.";"author";1;"#BB68B6"
"17575";6;-6,573618;35,005802;"ГУНЬКО АНДРЕЙ ИЛЛАРЬЕВИЧ";"author";1;"#00A5E1"
"17576";34;-25,279974;50,972202;"ОБЕРТЯЕВА ИРИНА АЛЕКСЕЕВНА";"author";1;"#BA8458"
"17577";39;41,06085;-5,7816424;"КОВАЛЕВ ВЯЧЕСЛАВ ИГОРЕВИЧ";"author";1;"#BADC31"
"17578";35;35,774582;-47,214497;"ЛИХАЧЕВ ЕВГЕНИЙ РОБЕРТОВИЧ";"author";1;"#BAC983"
"17579";1;11,668609;-27,260178;"ШУБА А.В.";"author";1;"#54BD01"
"17580";31;-5,7872972;-50,400684;"ВИСКОВАТЫХ АЛЕКСЕЙ ВАСИЛЬЕВИЧ";"author";1;"#BAB5D5"
"17581";40;10,483925;19,112381;"ШИЛИНКОВ Д.Ю.";"author";1;"#BA0DAE"
"17582";20;3,7493603;-37,378975;"БЕЛЬСКИХ Н.В.";"author";1;"#BB10DD"
"17583";31;1,3134298;-52,349644;"УЛЬШИН С.В.";"author";1;"#BAB5D5"
"17584";15;-9,334262;-9,662459;"ШУБИН ВАЛЕРИЙ СЕРГЕЕВИЧ";"author";1;"#87CEEB"
"17585";31;-8,008709;-55,67088;"ЦЕЛЮК ДМИТРИЙ ИВАНОВИЧ";"author";1;"#BAB5D5"
"17586";30;-50,601753;30,564192;"СТАДНИК СЕРГЕЙ ВАЛЕРЬЕВИЧ";"author";1;"#BA70AA"
"17587";38;-6,448402;50,593044;"ГВОЗДЕВ И.А.";"author";1;"#BA9705"
"17588";0;-25,002474;28,694416;"СМУРЫГИН А.В.";"author";1;"#D01702"
"17589";43;14,06706;56,503178;"ЗАХАРЧУК ОКСАНА АЛЕКСАНДРОВНА";"author";1;"#BAF0DE"
"17590";25;23,781435;-29,024487;"СОФИН А.А.";"author";1;"#BB68B6"
"17591";6;-6,1283;31,07245;"ЦЕЛЫКОВСКАЯ Е.А.";"author";1;"#00A5E1"
"17592";33;-28,13121;-5,208585;"СЕМИН М.В.";"author";1;"#BA2B7F"
"17593";27;-14,827822;28,282454;"ГАЛИГОРОВ Д.В.";"author";1;"#BB06BB"
"17594";19;-39,025894;-25,128468;"ГУБАРЬ М.Н.";"author";1;"#BBDF60"
"17595";11;-18,835802;54,463947;"КРЕСТНИКОВ ВИКТОР МИХАЙЛОВИЧ";"author";1;"#A500E1"
"17596";48;-0,7668904;-37,28997;"ВЕРЕЩАГИН ЮРИЙ ОЛЕГОВИЧ";"author";1;"#BA999D"
"17597";24;-47,898186;-20,013107;"ПОПОВ ДМИТРИЙ ВАЛЕРЬЕВИЧ";"author";1;"#BB248B"
"17598";40;11,295562;19,855736;"ШАКИН В.А.";"author";1;"#BA0DAE"
"17599";18;-18,42278;33,452656;"СУКОВАТИЦЫН НИКОЛАЙ АФОНАСЬЕВИЧ";"author";1;"#BB9A34"
"17600";31;0,022384021;-59,03792;"МАЛЬЦЕВ И.В.";"author";1;"#BAB5D5"
"17601";18;-30,705608;41,145123;"ОМЕЛЬЧЕНКО Д.С.";"author";1;"#BB9A34"
"17602";25;29,720432;-37,030228;"ЗОЛОТЫХ Е.Д.";"author";1;"#BB68B6"
"17603";34;-31,03921;44,081852;"ТУГИН А.С.";"author";1;"#BA8458"
"17604";38;-9,639531;35,793617;"ПАЛЕНЫЙ А.В.";"author";1;"#BA9705"
"17605";3;-41,295033;1,4000247;"ЗАХАРОВ Д.В.";"author";1;"#FC1B17"
"17606";21;16,691883;33,806168;"ГУБАЕВ А.Р.";"author";1;"#BB5509"
"17607";44;-5,718214;-40,6801;"МАЧИНСКАЯ Н.И.";"author";1;"#BA215C"
"17608";14;-53,24853;3,8892379;"ИВАНИЛОВ ЕВГЕНИЙ ЛЕОНИДОВИЧ";"author";1;"#008000"
"17609";43;13,22244;44,195206;"СЕМЕНОВ ДАНИЛА ВЛАДИМИРОВИЧ";"author";1;"#BAF0DE"
"17610";26;10,786157;5,9588346;"СВИРИДОВА Е.Н.";"author";1;"#BBC18F"
"17611";21;6,7003317;32,147507;"КРЕМНЕВ В.И.";"author";1;"#BB5509"
"17612";38;-6,644516;49,634293;"АКБАШЕВ Д.М.";"author";1;"#BA9705"
"17613";41;-26,36251;-7,751515;"ГОРЧАКОВ М.А.";"author";1;"#BA52DA"
"17614";4;-14,513633;-56,70677;"РАЗУВАЕВ Д.В.";"author";1;"#E10291"
"17615";4;-25,534775;-57,429573;"КРИВОЩЕКОВ В.П.";"author";1;"#E10291"
"17616";47;-46,735107;-16,22654;"ЕНИН СЕРГЕЙ СЕРГЕЕВИЧ";"author";1;"#BA671F"
"17617";26;1,4570445;4,0795307;"ЖУРАВЛЕВ Е.А.";"author";1;"#BBC18F"
"17618";28;24,443792;3,0406978;"РОДИОНОВ АРТЕМ ВАДИМОВИЧ";"author";1;"#BB3739"
"17619";12;-25,179129;-31,957663;"КАСТЕРСКИЙ С.М.";"author";1;"#A020F0"
"17620";31;2,2681375;-53,405373;"ТАРАСОВ АНДРЕЙ ЛЕОНИДОВИЧ";"author";1;"#BAB5D5"
"17621";27;-11,932173;21,345259;"АНОСОВ РОМАН СЕРГЕЕВИЧ";"author";1;"#BB06BB"
"17622";46;34,537262;9,7566595;"КУДРЯВЦЕВ НИКОЛАЙ СЕРГЕЕВИЧ";"author";1;"#BA22F4"
"17623";18;-32,13745;40,742245;"ЧИНЮК МИХАИЛ ВАСИЛЬЕВИЧ";"author";1;"#BB9A34"
"17624";45;4,3935575;-13,438542;"БУБЕНЬЩИКОВ А.А.";"author";1;"#BA6687"
"17625";49;-39,470974;12,730355;"КОНЦОВА Л.В.";"author";1;"#BADDC8"
"17626";29;-42,70146;36,69257;"КОЛЕСНИКОВ И.И.";"author";1;"#BB7C64"
"17627";34;-21,998287;56,54531;"КРАСНИКОВ П.И.";"author";1;"#BA8458"
"17628";48;-3,7017713;-31,509987;"ДЗЮБА АЛЕКСЕЙ СТЕПАНОВИЧ";"author";1;"#BA999D"
"17629";14;-47,899143;2,186369;"ОЧНЕВ С.А.";"author";1;"#008000"
"17630";6;-4,5341697;31,221272;"САРАПУЛОВ СЕРГЕЙ НИКОЛАЕВИЧ";"author";1;"#00A5E1"
"17631";6;-5,473185;33,506344;"ПЕДЬКО М.А.";"author";1;"#00A5E1"
"17632";35;39,93399;-49,428074;"НЕЛЫСОВ С.В.";"author";1;"#BAC983"
"17633";0;-25,096176;23,78633;"ТРЕЩЕНКО АЛЕКСАНДР ГРИГОРЬЕВИЧ";"author";1;"#D01702"
"17634";31;7,8592396;-55,338917;"АХМАД АЛЬ РАХЬЯ ";"author";1;"#BAB5D5"
"17635";3;-39,08488;-6,790769;"ГАСИЛИН АНДРЕЙ ГЕННАДТЕВИЧ";"author";1;"#FC1B17"
"17636";34;-31,004581;45,33617;"МАМОНТОВ ВИКТОР ИВАНОВИЧ";"author";1;"#BA8458"
"17637";48;1,9930936;-28,741196;"ЧАБАЛА АНАТОЛИЙ ПЕТРОВИЧ";"author";1;"#BA999D"
"17638";43;19,154621;57,72826;"ЛЕЖЕНИН Д.В.";"author";1;"#BAF0DE"
"17639";2;22,349941;19,504566;"ЛЫСЕНКО К.И.";"author";1;"#0088AE"
"17640";3;-37,403732;-2,1266646;"ШАПОШНИКОВ А.Ю.";"author";1;"#FC1B17"
"17641";2;25,787119;21,92083;"БЕЛЯЕВ СЕРГЕЙ ИВАНОВИЧ";"author";1;"#0088AE"
"17642";27;-14,15351;23,894976;"ЮРОВ А.А.";"author";1;"#BB06BB"
"17643";1;18,38859;-26,633068;"КНЯЗЕВ И.Н.";"author";1;"#54BD01"
"17644";21;19,305723;36,91964;"ЭЛИФХАНОВ Т.Ш.";"author";1;"#BB5509"
"17645";21;9,331795;31,787296;"КУРОЛАП С.А.";"author";1;"#BB5509"
"17646";21;8,784146;31,072285;"ГОРБУНОВ А.Н.";"author";1;"#BB5509"
"17647";48;-0,37129992;-34,68282;"СЫСОЕВ И.П.";"author";1;"#BA999D"
"17648";33;-21,475147;6,6766796;"ЛЕБЕДЕВ А.Е.";"author";1;"#BA2B7F"
"17649";31;-2,94183;-51,303257;"ГРИЩЕНКО БОРИС АЛЕКСАНДРОВИЧ";"author";1;"#BAB5D5"
"17650";35;34,42423;-36,228436;"КОЗЕНКОВ О.Д.";"author";1;"#BAC983"
"17651";43;9,864096;51,491608;"КОБЗАРЬ Д.И.";"author";1;"#BAF0DE"
"17652";24;-52,500423;-19,106342;"ЗОЛОТУХИН С.И.";"author";1;"#BB248B"
"17653";38;-5,728308;41,683254;"ЯПРЫНЦЕВ Е.Н.";"author";1;"#BA9705"
"17654";3;-33,819763;-2,5435357;"УДОДОВ Ю.В.";"author";1;"#FC1B17"
"17655";30;-44,072937;17,46767;"ЧЕПКО И.Н.";"author";1;"#BA70AA"
"17656";44;-9,776412;-51,76196;"ШАМАРИН В.А.";"author";1;"#BA215C"
"17657";40;15,149781;20,345915;"КОЗЛОВ ВЯЧЕСЛАВ АЛЕКСАНДРОВИЧ";"author";1;"#BA0DAE"
"17658";47;-59,73463;-10,183449;"МУХАМБЕТОВ Д.К.";"author";1;"#BA671F"
"17659";18;-20,280895;32,733288;"АКУЛОВ О.Ю.";"author";1;"#BB9A34"
"17660";36;-40,99385;-41,405094;"ГУБИНА С.С.";"author";1;"#BAFA01"
"17661";35;45,271057;-44,54589;"КОТОВ А.И.";"author";1;"#BAC983"
"17662";3;-32,058144;-10,450913;"КАНИЩЕВ А.С.";"author";1;"#FC1B17"
"17663";43;15,611802;45,988888;"ШЕЛЬДЕШОВА ИРИНА ВИКТОРОВНА";"author";1;"#BAF0DE"
"17664";43;15,3593445;46,130985;"КОНДРАШОВА О.В.";"author";1;"#BAF0DE"
"17665";30;-48,626575;27,307281;"КОЛЕСНИКОВА А.Ю.";"author";1;"#BA70AA"
"17666";14;-52,33253;4,6952114;"ЧЕРНЫЙ АЛЕКСАНДР МИХАЙЛОВИЧ";"author";1;"#008000"
"17667";23;-16,528378;5,705235;"ГОРБАЧЕВА Е.Н.";"author";1;"#BBF20D"
"17668";43;15,206689;46,231544;"ШЕЛЬДЕШОВА И.В.";"author";1;"#BAF0DE"
"17669";24;-45,071266;-18,453026;"МУХИН АЛЕКСАНДР ВИКТОРОВИЧ";"author";1;"#BB248B"
"17670";24;-45,071266;-18,453026;"ГОРШКОВ П.С.";"author";1;"#BB248B"
"17671";31;7,3582306;-57,517265;"МАРТЫНОВ Н.А.";"author";1;"#BAB5D5"
"17672";38;-12,556495;39,02252;"ЯРЫШИНА И.Л.";"author";1;"#BA9705"
"17673";35;40,412365;-49,60515;"ТАТАРЕНКОВ Е.А.";"author";1;"#BAC983"
"17674";42;1,276582;56,54011;"ДВОРНИКОВА Л.В.";"author";1;"#BAABB3"
"17675";1;18,500422;-23,834126;"ЛЮТИН В.И.";"author";1;"#54BD01"
"17676";37;-12,771917;5,477398;"ВЕКШИН АЛЕКСАНДР АНАТОЛЬЕВИЧ";"author";1;"#BA3F2C"
"17677";44;-10,925975;-40,43727;"ПАНКРАТОВ ОЛЕГ ВИКТОРОВИЧ";"author";1;"#BA215C"
"17678";15;-11,868677;-18,730995;"РОДИОНОВ Я.В.";"author";1;"#87CEEB"
"17679";11;-12,631497;50,8914;"ВОЛОДАРЧУК ВЛАДИМИР ВЛАДИМИРОВИЧ";"author";1;"#A500E1"
"17680";37;-1,4892789;-6,956666;"ПОЛЯКОВ ВАДИМ ВИКТОРОВИЧ";"author";1;"#BA3F2C"
"17681";48;-2,5955849;-22,342281;"ЗАЮД ФАДИ ";"author";1;"#BA999D"
"17682";15;-6,151732;-19,550703;"СЕЛЮТИН ВИКТОР ВЛАДИМИРОВИЧ";"author";1;"#87CEEB"
"17683";42;8,554483;52,202225;"СМОТРЯЕВ Н.А.";"author";1;"#BAABB3"
"17684";3;-39,11493;2,2063026;"ШЕДОГУБОВ А.В.";"author";1;"#FC1B17"
"17685";3;-39,114918;2,2063336;"ОЛЕНЕВ Н.В.";"author";1;"#FC1B17"
"17686";17;55,423176;20,146914;"ПЕРЕХОДЧЕНКО К.С.";"author";1;"#BB425B"
"17687";17;55,423176;20,146914;"ЛЕОНТЬЕВА Ю.С.";"author";1;"#BB425B"
"17688";34;-25,916368;46,261456;"ПЕРВОВ АЛЕКСЕЙ ВАЛЕРЬЕВИЧ";"author";1;"#BA8458"
"17689";34;-26,66329;58,625175;"МАТЫЦИНА Н.П.";"author";1;"#BA8458"
"17690";33;-26,738176;8,435005;"БАЛАИН С.Е.";"author";1;"#BA2B7F"
"17691";11;-13,090369;54,771187;"ЧЕРЕМЫС ЛЕОНИД ВЯЧЕСЛАВОВИЧ";"author";1;"#A500E1"
"17692";25;25,815542;-38,06786;"АФАНАСЬЕВ ВЛАДИМИР ИОСИФОВИЧ";"author";1;"#BB68B6"
"17693";21;11,48925;33,013855;"ЛАЗУКИНА Л.О.";"author";1;"#BB5509"
"17694";49;-32,544876;17,41044;"ВАСЕЦКИЙ В.В.";"author";1;"#BADDC8"
"17695";40;12,828602;12,950689;"ТОКАРЕВ СЕРГЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#BA0DAE"
"17696";40;10,913483;12,387961;"НОСОВ Д.А.";"author";1;"#BA0DAE"
"17697";11;-16,362007;64,005325;"АВДЕЕВ И.В.";"author";1;"#A500E1"
"17698";38;-13,708982;43,752922;"АВЕРЧЕНКО СЕРГЕЙ ВИКТОРОВИЧ";"author";1;"#BA9705"
"17699";8;41,130943;31,122187;"SUKHANOVA O.V.";"author";1;"#FF69B4"
"17700";20;2,4035306;-42,458096;"СТАДНИКОВ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ";"author";1;"#BB10DD"
"17701";3;-41,8864;-6,468844;"КУЧЕВСКИЙ СЕМЕН ВИКТОРОВИЧ";"author";1;"#FC1B17"
"17702";31;-6,156183;-50,944626;"МОИСЕЕВ КОНСТАНТИН АЛЕКСАНДРОВИЧ";"author";1;"#BAB5D5"
"17703";18;-20,17223;32,937828;"ФОЛОМУШКИН И.С.";"author";1;"#BB9A34"
"17704";15;-3,3719938;-16,79391;"ПАНТЮХИН М.А.";"author";1;"#87CEEB"
"17705";9;45,804173;7,09863;"СЕРЕБРЯНСКИЙ С.А.";"author";1;"#008080"
"17706";31;-3,2313688;-60,590412;"ТРЕТЬЯКОВА ЮЛИЯ НИКОЛАЕВНА";"author";1;"#BAB5D5"
"17707";4;-31,975628;-53,35825;"ТОЛСТОЛУЖИНСКИЙ Е.Ю.";"author";1;"#E10291"
"17708";35;45,848274;-40,60369;"ФОНОВА С.И.";"author";1;"#BAC983"
"17709";35;45,848274;-40,60369;"КОСИНОВА И.И.";"author";1;"#BAC983"
"17710";35;45,848274;-40,60369;"БАЗАРСКИИ О.В.";"author";1;"#BAC983"
"17711";42;-1,8684016;56,224716;"РЯКИНА О.Р.";"author";1;"#BAABB3"
"17712";21;14,412845;33,983856;"ЧУКОВСКИЙ АРТЕМИЙ МАКСИМОВИЧ";"author";1;"#BB5509"
"17713";38;-7,1953754;49,527016;"ЧУМОВ А.И.";"author";1;"#BA9705"
"17714";37;-9,584968;6,040268;"МИНАЕВА Н.А.";"author";1;"#BA3F2C"
"17715";49;-31,351902;11,369865;"НАЗАРЕНКО И.Н.";"author";1;"#BADDC8"
"17716";48;-6,95371;-26,845879;"ПОПОВ ВАЛЕРИЙ ЮРЬЕВИЧ";"author";1;"#BA999D"
"17717";35;36,04678;-46,535374;"СТРЕЛЬНИКОВА О.Ю.";"author";1;"#BAC983"
"17718";11;-17,519562;56,993706;"КУКЛЕВ А.В.";"author";1;"#A500E1"
"17719";23;-26,2313;11,946173;"ПЛОТНИКОВ С.В.";"author";1;"#BBF20D"
"17720";40;9,105525;17,391645;"САФРОНОВА ИРИНА РАИЛЕВНА";"author";1;"#BA0DAE"
"17721";40;9,1167965;17,872965;"БОГДАНОВСКИЙ АНТОН НИКОЛАЕВИЧ";"author";1;"#BA0DAE"
"17722";39;24,91103;-3,7277207;"ЗАКУСИЛОВ ПАВЕЛ ВАДИМОВИЧ";"author";1;"#BADC31"
"17723";27;-17,632942;27,519796;"ГЛОТОВ М.С.";"author";1;"#BB06BB"
"17724";47;-54,70355;-3,3541782;"ШУБИН В.С.";"author";1;"#BA671F"
"17725";27;-15,317695;28,325037;"ВЕЛИКОДНЫЙ Г.А.";"author";1;"#BB06BB"
"17726";15;-9,588247;-21,304197;"МИШАНИН В.В.";"author";1;"#87CEEB"
"17727";42;-0,9939677;59,646572;"ШВЕДОВ ИГОРЬ ВАЛЕРЬЕВИЧ";"author";1;"#BAABB3"
"17728";3;-42,4367;-7,7844334;"СЕЛЮТИН В.В.";"author";1;"#FC1B17"
"17729";24;-45,772606;-31,970293;"МЕРКУЛОВ Р.Е.";"author";1;"#BB248B"
"17730";0;-31,444899;18,707266;"КОСАРЕВ Е.В.";"author";1;"#D01702"
"17731";15;-10,464107;-17,8469;"КОДАНЁВ ВЛАДИМИР ЛЕОНИДОВИЧ";"author";1;"#87CEEB"
"17732";19;-34,112854;-18,221186;"ФЕСЕНКО С.Н.";"author";1;"#BBDF60"
"17733";25;20,433992;-35,04483;"ПУШКАРЕВ А.Ю.";"author";1;"#BB68B6"
"17734";5;47,598312;-27,867645;"КОЗИРАЦКИЙ А.А.";"author";1;"#00E1E1"
"17735";36;-34,333508;-34,43523;"ГОНЧАРОВ СЕРГЕЙ АНАТОЛЬЕВИЧ";"author";1;"#BAFA01"
"17736";23;-16,44027;13,72496;"СИДОКИН О.А.";"author";1;"#BBF20D"
"17737";22;47,88724;-14,505176;"ЗИНОВЬЕВ А.В.";"author";1;"#BBADE2"
"17738";25;30,416733;-39,526806;"КАБЕРОВ С.Р.";"author";1;"#BB68B6"
"17739";48;0,77900994;-28,458996;"СОКОЛ ПАВЕЛ АЛЕКСАНДРОВИЧ";"author";1;"#BA999D"
"17740";7;16,513489;-45,911747;"ИВАКИН ВАЛЕНТИН ЛЕОНИДОВИЧ";"author";1;"#E19239"
"17741";35;31,843624;-53,278545;"ПРОХОРОВ А.С.";"author";1;"#BAC983"
"17742";3;-41,86554;-6,331061;"МАСЛОВ ВАДИМ АЛЕКСАНДРОВИЧ";"author";1;"#FC1B17"
"17743";7;18,007645;-51,819675;"МОРОЗ Т.С.";"author";1;"#E19239"
"17744";6;1,5023812;33,898083;"РЫБАК В.М.";"author";1;"#00A5E1"
"17745";8;38,965023;29,387531;"ЖИРНОВ А.А.";"author";1;"#FF69B4"
"17746";11;-16,544086;58,55194;"СТОРОЖЕНКО И.И.";"author";1;"#A500E1"
"17747";38;-10,306068;48,038345;"ЗУБОВА Л.Ю.";"author";1;"#BA9705"
"17748";49;-30,908546;12,397202;"ШАШКОВ И. Г";"author";1;"#BADDC8"
"17749";15;-10,747025;-17,275442;"ДЬЯКОВА А.В.";"author";1;"#87CEEB"
"17750";26;0,64511156;-3,4085975;"САМСОНОВ АЛЕКСАНДР ВАСИЛЬЕВИЧ";"author";1;"#BBC18F"
"17751";3;-44,388966;-3,9049208;"КОВАЛЕНКО А.А.";"author";1;"#FC1B17"
"17752";29;-36,80615;35,591248;"ШАМШИН НИКОЛАЙ НИКОЛАЕВИЧ";"author";1;"#BB7C64"
"17753";40;10,998801;21,48141;"ШКОЛЬНИКОВ Д.А.";"author";1;"#BA0DAE"
"17754";25;18,588818;-35,44107;"ХЛЫСТУНОВ М.А.";"author";1;"#BB68B6"
"17755";18;-22,841518;43,544727;"ШВЕДКОВСКАЯ Ю.В.";"author";1;"#BB9A34"
"17756";4;-21,510653;-54,70955;"РЫСБЕКОВ А.Б.";"author";1;"#E10291"
"17757";25;23,209358;-36,012775;"ЛАВРЕНТЬЕВ К.И.";"author";1;"#BB68B6"
"17758";48;-5,1360207;-25,335056;"ИСПУЛОВ АМАНБАЙ АВАТОВИЧ";"author";1;"#BA999D"
"17759";48;-4,9173656;-25,285116;"ЗЛЕДЕННЫЙ НИКОЛАЙ ПАВЛОВИЧ";"author";1;"#BA999D"
"17760";21;14,799066;26,897367;"СОЛОМАТИН АЛЕКСЕЙ АНАТОЛЬЕВИЧ";"author";1;"#BB5509"
