"";"cluster";"x";"y";"entity";"entity_type";"size";"color";"display"
"2963";33;-32,282917;-49,08568;"first_blade";"ngram";1;"#BA2B7F";"FIRST BLADE"
"2964";32;-15,046672;-41,956806;"first_body_end";"ngram";1;"#BAE753";"FIRST BODY END"
"2965";32;-15,567838;-37,4493;"first_body_portion";"ngram";1;"#BAE753";"FIRST BODY PORTION"
"2966";32;-13,567922;-40,18259;"first_body_section";"ngram";1;"#BAE753";"FIRST BODY SECTION"
"2967";36;-28,253756;-19,417463;"first_bolt";"ngram";1;"#BAFA01";"FIRST BOLT"
"2968";3;60,966003;-4,8166785;"first_bonding_layer";"ngram";1;"#FC1B17";"FIRST BONDING LAYER"
"2969";45;11,277887;7,221049;"first_boundary_line";"ngram";1;"#BA6687";"FIRST BOUNDARY LINE"
"2970";35;-42,593197;-29,414299;"first_brake_member";"ngram";1;"#BAC983";"FIRST BRAKE MEMBER"
"2971";23;-13,332298;76,38487;"first_buffer";"ngram";1;"#BBF20D";"FIRST BUFFER"
"2972";0;-4,6457;-82,005684;"first_burner";"ngram";1;"#D01702";"FIRST BURNER"
"2973";42;-47,560593;-32,2708;"first_bushing";"ngram";1;"#BAABB3";"FIRST BUSHING"
"2974";27;-1,142512;48,21211;"first_calculate_unit";"ngram";1;"#BB06BB";"FIRST CALCULATE UNIT"
"2975";16;-1,0776873;48,854164;"first_calculation_unit";"ngram";1;"#BBFD30";"FIRST CALCULATION UNIT"
"2976";27;0,75622976;29,52628;"first_camera_unit";"ngram";1;"#BB06BB";"FIRST CAMERA UNIT"
"2977";14;66,03669;40,19811;"first_capacitance";"ngram";1;"#008000";"FIRST CAPACITANCE"
"2978";19;-29,966883;-1,8367248;"first_carriage";"ngram";1;"#BBDF60";"FIRST CARRIAGE"
"2979";4;-6,70158;-49,581913;"first_cartridge";"ngram";1;"#E10291";"FIRST CARTRIDGE"
"2980";3;60,394306;5,134408;"first_cathode";"ngram";1;"#FC1B17";"FIRST CATHODE"
"2981";4;-6,1526484;-42,28991;"first_cavity";"ngram";1;"#E10291";"FIRST CAVITY"
"2982";22;-12,372205;-38,175163;"first_cavity_portion";"ngram";1;"#BBADE2";"FIRST CAVITY PORTION"
"2983";32;-26,033709;-48,576004;"first_channel_edge";"ngram";1;"#BAE753";"FIRST CHANNEL EDGE"
"2984";3;64,56883;-0,428298;"first_channel_layer";"ngram";1;"#FC1B17";"FIRST CHANNEL LAYER"
"2985";3;64,567986;-2,1480296;"first_charge_carrier";"ngram";1;"#FC1B17";"FIRST CHARGE CARRIER"
"2986";48;-13,228322;7,313577;"first_chassis";"ngram";1;"#BA999D";"FIRST CHASSIS"
"2987";46;40,92711;45,960674;"first_circulator";"ngram";1;"#BA22F4";"FIRST CIRCULATOR"
"2988";32;-29,686651;-43,91827;"first_circumferential_direction";"ngram";1;"#BAE753";"FIRST CIRCUMFERENTIAL DIRECTION"
"2989";32;-31,160816;-44,76699;"first_circumferential_end";"ngram";1;"#BAE753";"FIRST CIRCUMFERENTIAL END"
"2990";35;-31,365864;-23,600662;"first_clamp_jaw";"ngram";1;"#BAC983";"FIRST CLAMP JAW"
"2991";35;-32,025444;-34,401157;"first_clamp_member";"ngram";1;"#BAC983";"FIRST CLAMP MEMBER"
"2992";35;-29,922516;-35,865986;"first_clamp_surface";"ngram";1;"#BAC983";"FIRST CLAMP SURFACE"
"2993";11;-6,192361;87,27438;"first_client_terminal";"ngram";1;"#A500E1";"FIRST CLIENT TERMINAL"
"2994";14;62,03541;43,847324;"first_clock_signal";"ngram";1;"#008000";"FIRST CLOCK SIGNAL"
"2995";4;-11,407878;-46,93153;"first_closed_position";"ngram";1;"#E10291";"FIRST CLOSED POSITION"
"2996";17;-63,117252;-7,296976;"first_clutch";"ngram";1;"#BB425B";"FIRST CLUTCH"
"2997";30;45,640537;-14,521968;"first_coating_material";"ngram";1;"#BA70AA";"FIRST COATING MATERIAL"
"2998";1;-9,163065;64,2819;"first_code";"ngram";1;"#54BD01";"FIRST CODE"
"2999";11;4,6518974;90,30584;"first_codec";"ngram";1;"#A500E1";"FIRST CODEC"
"3000";42;-66,55332;-17,602839;"first_coil_group";"ngram";1;"#BAABB3";"FIRST COIL GROUP"
"3001";35;-32,513298;-35,525833;"first_collar";"ngram";1;"#BAC983";"FIRST COLLAR"
"3002";0;-5,5960135;-79,24124;"first_combustion_chamber";"ngram";1;"#D01702";"FIRST COMBUSTION CHAMBER"
"3003";11;2,8929303;89,91441;"first_communication_channel";"ngram";1;"#A500E1";"FIRST COMMUNICATION CHANNEL"
"3004";11;4,8766065;87,80487;"first_communication_link";"ngram";1;"#A500E1";"FIRST COMMUNICATION LINK"
"3005";11;7,32184;78,54384;"first_communication_module";"ngram";1;"#A500E1";"FIRST COMMUNICATION MODULE"
"3006";11;7,287653;87,38569;"first_communication_node";"ngram";1;"#A500E1";"FIRST COMMUNICATION NODE"
"3007";11;8,7506275;80,67029;"first_communication_path";"ngram";1;"#A500E1";"FIRST COMMUNICATION PATH"
"3008";11;6,5167394;77,31666;"first_communication_port";"ngram";1;"#A500E1";"FIRST COMMUNICATION PORT"
"3009";11;2,3623526;89,6184;"first_communication_protocol";"ngram";1;"#A500E1";"FIRST COMMUNICATION PROTOCOL"
"3010";44;20,758358;66,41478;"first_communication_signal";"ngram";1;"#BA215C";"FIRST COMMUNICATION SIGNAL"
"3011";11;-4,505196;76,19786;"first_communication_unit";"ngram";1;"#A500E1";"FIRST COMMUNICATION UNIT"
"3012";14;64,00434;40,022354;"first_comparator";"ngram";1;"#008000";"FIRST COMPARATOR"
"3013";38;14,257997;-75,09627;"first_compartment";"ngram";1;"#BA9705";"FIRST COMPARTMENT"
"3014";40;57,98295;-10,794409;"first_composite_layer";"ngram";1;"#BA0DAE";"FIRST COMPOSITE LAYER"
"3015";24;27,706804;-35,460537;"first_composite_material";"ngram";1;"#BB248B";"FIRST COMPOSITE MATERIAL"
"3016";31;50,31215;-23,921848;"first_composition";"ngram";1;"#BAB5D5";"FIRST COMPOSITION"
"3017";10;16,339981;-48,51904;"first_compression";"ngram";1;"#E100A5";"FIRST COMPRESSION"
"3018";37;27,864237;-64,00454;"first_compression_step";"ngram";1;"#BA3F2C";"FIRST COMPRESSION STEP"
"3019";23;-21,487593;78,99381;"first_computing_device";"ngram";1;"#BBF20D";"FIRST COMPUTING DEVICE"
"3020";23;-22,212109;80,81314;"first_computing_environment";"ngram";1;"#BBF20D";"FIRST COMPUTING ENVIRONMENT"
"3021";23;-22,72667;82,26721;"first_computing_system";"ngram";1;"#BBF20D";"FIRST COMPUTING SYSTEM"
"3022";37;15,532351;-65,78614;"first_condenser";"ngram";1;"#BA3F2C";"FIRST CONDENSER"
"3023";15;-19,016977;23,76564;"first_condition";"ngram";1;"#87CEEB";"FIRST CONDITION"
"3024";3;61,664104;-0,3336331;"first_conduct_layer";"ngram";1;"#FC1B17";"FIRST CONDUCT LAYER"
"3025";3;65,33993;-2,105113;"first_conductive_electrode";"ngram";1;"#FC1B17";"FIRST CONDUCTIVE ELECTRODE"
"3026";3;53,66604;2,0550537;"first_conductive_element";"ngram";1;"#FC1B17";"FIRST CONDUCTIVE ELEMENT"
"3027";38;10,527475;-83,91631;"first_conduit";"ngram";1;"#BA9705";"FIRST CONDUIT"
"3028";36;-16,866093;-22,89822;"first_connect_member";"ngram";1;"#BAFA01";"FIRST CONNECT MEMBER"
"3029";2;1,5609072;-8,206689;"first_connect_part";"ngram";1;"#0088AE";"FIRST CONNECT PART"
"3030";42;-50,794872;-16,53056;"first_connect_rod";"ngram";1;"#BAABB3";"FIRST CONNECT ROD"
"3031";45;-1,310801;4,811669;"first_connection_device";"ngram";1;"#BA6687";"FIRST CONNECTION DEVICE"
"3032";22;-15,840565;-23,238464;"first_connection_member";"ngram";1;"#BBADE2";"FIRST CONNECTION MEMBER"
"3033";32;-15,806402;-36,78423;"first_connector_portion";"ngram";1;"#BAE753";"FIRST CONNECTOR PORTION"
"3034";45;-0,5335197;4,6941733;"first_contact_device";"ngram";1;"#BA6687";"FIRST CONTACT DEVICE"
"3035";34;12,473183;-15,494749;"first_contact_face";"ngram";1;"#BA8458";"FIRST CONTACT FACE"
"3036";21;27,502293;0,41395578;"first_contact_point";"ngram";1;"#BB5509";"FIRST CONTACT POINT"
"3037";21;30,297161;-1,8928407;"first_contact_region";"ngram";1;"#BB5509";"FIRST CONTACT REGION"
"3038";39;52,725986;26,995157;"first_contactor";"ngram";1;"#BADC31";"FIRST CONTACTOR"
"3039";23;-21,288546;76,63196;"first_content";"ngram";1;"#BBF20D";"FIRST CONTENT"
"3040";44;13,541344;74,081276;"first_control_datum";"ngram";1;"#BA215C";"FIRST CONTROL DATUM"
"3041";16;8,902185;64,36826;"first_control_module";"ngram";1;"#BBFD30";"FIRST CONTROL MODULE"
"3042";1;-10,06773;65,75216;"first_control_panel";"ngram";1;"#54BD01";"FIRST CONTROL PANEL"
"3043";35;-43,674686;-33,901176;"first_control_surface";"ngram";1;"#BAC983";"FIRST CONTROL SURFACE"
"3044";43;-35,80329;10,022968;"first_control_system";"ngram";1;"#BAF0DE";"FIRST CONTROL SYSTEM"
"3045";16;3,0410547;55,536167;"first_control_unit";"ngram";1;"#BBFD30";"FIRST CONTROL UNIT"
"3046";16;5,9825597;60,393734;"first_controller";"ngram";1;"#BBFD30";"FIRST CONTROLLER"
"3047";33;-28,440775;-65,10874;"first_cooling_channel";"ngram";1;"#BA2B7F";"FIRST COOLING CHANNEL"
"3048";31;53,098095;-31,675886;"first_cooling_rate";"ngram";1;"#BAB5D5";"FIRST COOLING RATE"
"3049";27;-6,562109;38,89114;"first_coordinate";"ngram";1;"#BB06BB";"FIRST COORDINATE"
"3050";15;-5,490853;19,05382;"first_core";"ngram";1;"#87CEEB";"FIRST CORE"
"3051";30;41,83429;-11,806714;"first_core_layer";"ngram";1;"#BA70AA";"FIRST CORE LAYER"
"3052";42;-46,645737;-29,2347;"first_coupling_device";"ngram";1;"#BAABB3";"FIRST COUPLING DEVICE"
"3053";35;-27,869465;-31,644197;"first_coupling_element";"ngram";1;"#BAC983";"FIRST COUPLING ELEMENT"
"3054";35;-36,574318;-32,39889;"first_coupling_mechanism";"ngram";1;"#BAC983";"FIRST COUPLING MECHANISM"
"3055";35;-31,56489;-31,913641;"first_coupling_member";"ngram";1;"#BAC983";"FIRST COUPLING MEMBER"
"3056";30;41,17337;-12,398362;"first_cover_layer";"ngram";1;"#BA70AA";"FIRST COVER LAYER"
"3057";33;-34,58863;-50,079662;"first_cover_plate";"ngram";1;"#BA2B7F";"FIRST COVER PLATE"
"3058";44;13,478472;77,88331;"first_coverage_area";"ngram";1;"#BA215C";"FIRST COVERAGE AREA"
"3059";38;5,539383;-87,45539;"first_cross_sectional_area";"ngram";1;"#BA9705";"FIRST CROSS SECTIONAL AREA"
"3060";30;47,030125;-8,814065;"first_cte";"ngram";1;"#BA70AA";"FIRST CTE"
"3061";40;57,558643;-14,155601;"first_cure_temperature";"ngram";1;"#BA0DAE";"FIRST CURE TEMPERATURE"
"3062";14;69,372734;35,923763;"first_current_path";"ngram";1;"#008000";"FIRST CURRENT PATH"
"3063";20;3,025759;-27,827572;"first_curvature";"ngram";1;"#BB10DD";"FIRST CURVATURE"
"3064";2;1,3892524;-19,709892;"first_cut_surface";"ngram";1;"#0088AE";"FIRST CUT SURFACE"
"3065";22;-14,399521;-24,88484;"first_cutout";"ngram";1;"#BBADE2";"FIRST CUTOUT"
"3066";4;-1,9002535;-50,096333;"first_cylindrical_wall";"ngram";1;"#E10291";"FIRST CYLINDRICAL WALL"
"3067";35;-35,595333;-23,974129;"first_damp_member";"ngram";1;"#BAC983";"FIRST DAMP MEMBER"
"3068";1;-8,1465645;63,570404;"first_data";"ngram";1;"#54BD01";"FIRST DATA"
"3069";23;-15,895826;79,25403;"first_data_element";"ngram";1;"#BBF20D";"FIRST DATA ELEMENT"
"3070";11;8,174703;88,58226;"first_data_rate";"ngram";1;"#A500E1";"FIRST DATA RATE"
"3071";29;36,373554;69,51506;"first_data_signal";"ngram";1;"#BB7C64";"FIRST DATA SIGNAL"
"3072";1;-2,7725186;67,279655;"first_data_value";"ngram";1;"#54BD01";"FIRST DATA VALUE"
"3073";1;-14,20148;53,146786;"first_dataset";"ngram";1;"#54BD01";"FIRST DATASET"
"3074";23;-18,99003;78,51178;"first_datum_file";"ngram";1;"#BBF20D";"FIRST DATUM FILE"
"3075";23;-16,428476;78,70868;"first_datum_source";"ngram";1;"#BBF20D";"FIRST DATUM SOURCE"
"3076";23;-17,369064;76,5861;"first_datum_storage_device";"ngram";1;"#BBF20D";"FIRST DATUM STORAGE DEVICE"
"3077";48;-11,66591;5,764436;"first_deck";"ngram";1;"#BA999D";"FIRST DECK"
"3078";44;15,256977;78,72828;"first_decoder";"ngram";1;"#BA215C";"FIRST DECODER"
"3079";36;-28,063553;-10,952144;"first_deploy_position";"ngram";1;"#BAFA01";"FIRST DEPLOY POSITION"
"3080";11;-5,18256;84,90641;"first_destination_address";"ngram";1;"#A500E1";"FIRST DESTINATION ADDRESS"
"3081";3;66,28533;-2,097114;"first_dielectric";"ngram";1;"#FC1B17";"FIRST DIELECTRIC"
"3082";25;21,706278;24,573475;"first_diffractive_optical_element";"ngram";1;"#BB68B6";"FIRST DIFFRACTIVE OPTICAL ELEMENT"
"3083";27;-6,645158;33,963276;"first_digital_image";"ngram";1;"#BB06BB";"FIRST DIGITAL IMAGE"
"3084";25;4,8852124;15,324853;"first_dimension";"ngram";1;"#BB68B6";"FIRST DIMENSION"
"3085";8;-40,977833;-8,984501;"first_disk";"ngram";1;"#FF69B4";"FIRST DISK"
"3086";41;-8,317875;46,859413;"first_display_area";"ngram";1;"#BA52DA";"FIRST DISPLAY AREA"
"3087";32;-16,276499;-38,113914;"first_distal_end";"ngram";1;"#BAE753";"FIRST DISTAL END"
"3088";20;2,7934053;-30,182484;"first_distance";"ngram";1;"#BB10DD";"FIRST DISTANCE"
"3089";15;-16,126423;24,379541;"first_domain";"ngram";1;"#87CEEB";"FIRST DOMAIN"
"3090";48;-17,812504;3,5680394;"first_door";"ngram";1;"#BA999D";"FIRST DOOR"
"3091";3;60,124813;5,8539553;"first_drain";"ngram";1;"#FC1B17";"FIRST DRAIN"
"3092";47;-37,085762;45,13546;"first_drawing";"ngram";1;"#BA671F";"FIRST DRAWING"
"3093";42;-46,48808;-26,16756;"first_drive_member";"ngram";1;"#BAABB3";"FIRST DRIVE MEMBER"
"3094";42;-55,60008;-17,090313;"first_drive_shaft";"ngram";1;"#BAABB3";"FIRST DRIVE SHAFT"
"3095";46;48,467567;48,252445;"first_drive_signal";"ngram";1;"#BA22F4";"FIRST DRIVE SIGNAL"
"3096";22;-1,4842618;-31,922537;"first_edge_region";"ngram";1;"#BBADE2";"FIRST EDGE REGION"
"3097";17;-63,69729;-6,991126;"first_electric_machine";"ngram";1;"#BB425B";"FIRST ELECTRIC MACHINE"
"3098";14;66,66519;28,777195;"first_electrical_bus";"ngram";1;"#008000";"FIRST ELECTRICAL BUS"
"3099";14;72,385216;38,21651;"first_electrical_path";"ngram";1;"#008000";"FIRST ELECTRICAL PATH"
"3100";21;29,760561;-0,45015308;"first_electrical_terminal";"ngram";1;"#BB5509";"FIRST ELECTRICAL TERMINAL"
"3101";39;50,906208;20,983957;"first_electricity";"ngram";1;"#BADC31";"FIRST ELECTRICITY"
"3102";3;60,131187;0,84871477;"first_electrode_structure";"ngram";1;"#FC1B17";"FIRST ELECTRODE STRUCTURE"
"3103";9;29,682983;44,059227;"first_electromagnetic_signal";"ngram";1;"#008080";"FIRST ELECTROMAGNETIC SIGNAL"
"3104";6;32,722336;37,14777;"first_electromagnetic_wave";"ngram";1;"#00A5E1";"FIRST ELECTROMAGNETIC WAVE"
"3105";25;17,706966;13,199786;"first_electron_beam";"ngram";1;"#BB68B6";"FIRST ELECTRON BEAM"
"3106";23;-9,132621;76,87713;"first_electronic_device";"ngram";1;"#BBF20D";"FIRST ELECTRONIC DEVICE"
"3107";25;13,749954;11,065759;"first_ellipse";"ngram";1;"#BB68B6";"FIRST ELLIPSE"
"3108";32;-17,823244;-34,882534;"first_elongate_portion";"ngram";1;"#BAE753";"FIRST ELONGATE PORTION"
"3109";11;-6,046598;81,893135;"first_encryption";"ngram";1;"#A500E1";"FIRST ENCRYPTION"
"3110";32;-15,2909565;-39,354813;"first_end_cap";"ngram";1;"#BAE753";"FIRST END CAP"
"3111";32;-20,689034;-32,8135;"first_end_connector";"ngram";1;"#BAE753";"FIRST END CONNECTOR"
"3112";35;-40,202366;-29,371561;"first_end_effector";"ngram";1;"#BAC983";"FIRST END EFFECTOR"
"3113";2;0,44726136;-23,857367;"first_end_face";"ngram";1;"#0088AE";"FIRST END FACE"
"3114";2;2,4997463;-7,2774115;"first_end_part";"ngram";1;"#0088AE";"FIRST END PART"
"3115";1;-4,4195104;63,93545;"first_end_point";"ngram";1;"#54BD01";"FIRST END POINT"
"3116";32;-23,475616;-38,912872;"first_end_ring";"ngram";1;"#BAE753";"FIRST END RING"
"3117";22;-7,3600564;-34,44557;"first_end_seal";"ngram";1;"#BBADE2";"FIRST END SEAL"
"3118";22;-14,277958;-24,351295;"first_end_section";"ngram";1;"#BBADE2";"FIRST END SECTION"
"3119";2;0,81928355;-23,677628;"first_end_surface";"ngram";1;"#0088AE";"FIRST END SURFACE"
"3120";4;-9,077947;-40,28169;"first_end_wall";"ngram";1;"#E10291";"FIRST END WALL"
"3121";40;49,696465;-11,0774555;"first_energy_beam";"ngram";1;"#BA0DAE";"FIRST ENERGY BEAM"
"3122";39;48,2812;16,5623;"first_energy_source";"ngram";1;"#BADC31";"FIRST ENERGY SOURCE"
"3123";35;-33,633865;-32,420273;"first_engagement_element";"ngram";1;"#BAC983";"FIRST ENGAGEMENT ELEMENT"
"3124";35;-35,021484;-34,151276;"first_engagement_feature";"ngram";1;"#BAC983";"FIRST ENGAGEMENT FEATURE"
"3125";35;-32,248955;-32,5843;"first_engagement_member";"ngram";1;"#BAC983";"FIRST ENGAGEMENT MEMBER"
"3126";35;-31,405235;-33,67027;"first_engagement_portion";"ngram";1;"#BAC983";"FIRST ENGAGEMENT PORTION"
"3127";33;-41,21695;-59,621506;"first_engine_component";"ngram";1;"#BA2B7F";"FIRST ENGINE COMPONENT"
"3128";38;12,078185;-82,62608;"first_exhaust";"ngram";1;"#BA9705";"FIRST EXHAUST"
"3129";0;-8,0695095;-77,45744;"first_exhaust_gas";"ngram";1;"#D01702";"FIRST EXHAUST GAS"
"3130";35;-35,02362;-33,59591;"first_extended_position";"ngram";1;"#BAC983";"FIRST EXTENDED POSITION"
"3131";20;0,6388867;-33,05603;"first_extent";"ngram";1;"#BB10DD";"FIRST EXTENT"
"3132";22;-4,3669124;-34,909298;"first_external_surface";"ngram";1;"#BBADE2";"FIRST EXTERNAL SURFACE"
"3133";27;-8,6034355;31,882261;"first_eye";"ngram";1;"#BB06BB";"FIRST EYE"
"3134";24;26,356865;-18,820217;"first_fabric";"ngram";1;"#BB248B";"FIRST FABRIC"
"3135";24;28,7874;-16,862444;"first_fabric_layer";"ngram";1;"#BB248B";"FIRST FABRIC LAYER"
"3136";24;25,043541;-24,603891;"first_face_sheet";"ngram";1;"#BB248B";"FIRST FACE SHEET"
"3137";20;12,812456;-38,810287;"first_face_surface";"ngram";1;"#BB10DD";"FIRST FACE SURFACE"
"3138";46;44,009964;41,442554;"first_feed_point";"ngram";1;"#BA22F4";"FIRST FEED POINT"
"3139";30;40,931526;-25,182108;"first_fiber_layer";"ngram";1;"#BA70AA";"FIRST FIBER LAYER"
"3140";7;42,806957;-27,322454;"first_fiber_material";"ngram";1;"#E19239";"FIRST FIBER MATERIAL"
"3141";22;-11,23876;-35,405296;"first_fiber_optic_cable";"ngram";1;"#BBADE2";"FIRST FIBER OPTIC CABLE"
"3142";34;24,829052;-13,856655;"first_fibre";"ngram";1;"#BA8458";"FIRST FIBRE"
"3143";23;-22,044655;74,50469;"first_file";"ngram";1;"#BBF20D";"FIRST FILE"
"3144";30;46,17295;-12,358727;"first_film_layer";"ngram";1;"#BA70AA";"FIRST FILM LAYER"
"3145";38;6,9240346;-77,376755;"first_filter_element";"ngram";1;"#BA9705";"FIRST FILTER ELEMENT"
"3146";22;-8,01417;-29,918322;"first_flap";"ngram";1;"#BBADE2";"FIRST FLAP"
"3147";2;3,8408327;-21,976141;"first_flap_segment";"ngram";1;"#0088AE";"FIRST FLAP SEGMENT"
"3148";3;56,755184;-2,9960952;"first_flexible_substrate";"ngram";1;"#FC1B17";"FIRST FLEXIBLE SUBSTRATE"
"3149";35;-40,76435;-21,766623;"first_flexure";"ngram";1;"#BAC983";"FIRST FLEXURE"
"3150";38;3,6420288;-82,39015;"first_flow_passage";"ngram";1;"#BA9705";"FIRST FLOW PASSAGE"
"3151";38;17,911224;-83,2928;"first_fluid_circuit";"ngram";1;"#BA9705";"FIRST FLUID CIRCUIT"
"3152";38;10,948011;-87,48477;"first_fluid_conduit";"ngram";1;"#BA9705";"FIRST FLUID CONDUIT"
"3153";38;5,2454247;-84,59199;"first_fluid_flow";"ngram";1;"#BA9705";"FIRST FLUID FLOW"
"3154";38;13,014495;-87,05873;"first_fluid_line";"ngram";1;"#BA9705";"FIRST FLUID LINE"
"3155";38;4,69476;-86,320145;"first_fluid_opening";"ngram";1;"#BA9705";"FIRST FLUID OPENING"
"3156";38;11,324235;-86,13189;"first_fluid_outlet";"ngram";1;"#BA9705";"FIRST FLUID OUTLET"
"3157";38;11,605195;-87,519875;"first_fluid_pathway";"ngram";1;"#BA9705";"FIRST FLUID PATHWAY"
"3158";38;14,58934;-75,871826;"first_fluid_system";"ngram";1;"#BA9705";"FIRST FLUID SYSTEM"
"3159";25;17,421295;26,355864;"first_fluorescent_light";"ngram";1;"#BB68B6";"FIRST FLUORESCENT LIGHT"
"3160";25;14,576108;24,294952;"first_focal_plane";"ngram";1;"#BB68B6";"FIRST FOCAL PLANE"
"3161";3;50,068356;-5,8415093;"first_foil";"ngram";1;"#FC1B17";"FIRST FOIL"
"3162";36;-28,315357;-11,648561;"first_fold_position";"ngram";1;"#BAFA01";"FIRST FOLD POSITION"
"3163";30;43,606915;-8,187423;"first_form_tool";"ngram";1;"#BA70AA";"FIRST FORM TOOL"
"3164";1;-9,265896;51,253395;"first_frame_rate";"ngram";1;"#54BD01";"FIRST FRAME RATE"
"3165";32;-25,926025;-34,470543;"first_free_end";"ngram";1;"#BAE753";"FIRST FREE END"
"3166";11;8,656702;86,30232;"first_frequency_carrier";"ngram";1;"#A500E1";"FIRST FREQUENCY CARRIER"
"3167";0;-6,3666263;-74,91618;"first_fuel_injector";"ngram";1;"#D01702";"FIRST FUEL INJECTOR"
"3168";0;-5,41346;-76,41598;"first_fuel_line";"ngram";1;"#D01702";"FIRST FUEL LINE"
"3169";0;-12,659475;-72,45576;"first_fuel_tank";"ngram";1;"#D01702";"FIRST FUEL TANK"
"3170";16;1,975238;65,61281;"first_functional_unit";"ngram";1;"#BBFD30";"FIRST FUNCTIONAL UNIT"
"3171";20;0,20572066;-29,672;"first_gap";"ngram";1;"#BB10DD";"FIRST GAP"
"3172";30;39,976154;-10,663363;"first_gas_diffusion_layer";"ngram";1;"#BA70AA";"FIRST GAS DIFFUSION LAYER"
"3173";42;-61,731457;-24,30528;"first_gear_box";"ngram";1;"#BAABB3";"FIRST GEAR BOX"
"3174";42;-47,718872;-25,584856;"first_gear_member";"ngram";1;"#BAABB3";"FIRST GEAR MEMBER"
"3175";42;-55,3367;-17,040422;"first_gear_wheel";"ngram";1;"#BAABB3";"FIRST GEAR WHEEL"
"3176";17;-60,218235;-5,482389;"first_gearbox";"ngram";1;"#BB425B";"FIRST GEARBOX"
"3177";38;22,491058;-77,25524;"first_generator";"ngram";1;"#BA9705";"FIRST GENERATOR"
"3178";25;3,770758;17,225838;"first_geometric_shape";"ngram";1;"#BB68B6";"FIRST GEOMETRIC SHAPE"
"3179";20;1,60407;-33,51496;"first_geometry";"ngram";1;"#BB10DD";"FIRST GEOMETRY"
"3180";23;-14,906146;67,406265;"first_graphical_user_interface";"ngram";1;"#BBF20D";"FIRST GRAPHICAL USER INTERFACE"
"3181";25;24,845123;19,17298;"first_grating";"ngram";1;"#BB68B6";"FIRST GRATING"
"3182";2;-0,83175516;-16,627214;"first_grind_wheel";"ngram";1;"#0088AE";"FIRST GRIND WHEEL"
"3183";3;53,466183;5,2507377;"first_ground_plane";"ngram";1;"#FC1B17";"FIRST GROUND PLANE"
"3184";32;-25,395758;-33,393444;"first_guide_member";"ngram";1;"#BAE753";"FIRST GUIDE MEMBER"
"3185";20;1,9455562;-26,344324;"first_guide_surface";"ngram";1;"#BB10DD";"FIRST GUIDE SURFACE"
"3186";22;-14,547065;-25,723736;"first_half_shell";"ngram";1;"#BBADE2";"FIRST HALF SHELL"
"3187";23;-9,165587;74,04616;"first_hardware_component";"ngram";1;"#BBF20D";"FIRST HARDWARE COMPONENT"
"3188";23;-17,953928;84,18751;"first_hash";"ngram";1;"#BBF20D";"FIRST HASH"
"3189";23;-15,967085;84,581665;"first_hash_value";"ngram";1;"#BBF20D";"FIRST HASH VALUE"
"3190";32;-20,820053;-36,77735;"first_head_portion";"ngram";1;"#BAE753";"FIRST HEAD PORTION"
"3191";18;9,198965;-68,47116;"first_heat_pipe";"ngram";1;"#BB9A34";"FIRST HEAT PIPE"
"3192";18;-0,07652431;-71,250786;"first_heat_shield";"ngram";1;"#BB9A34";"FIRST HEAT SHIELD"
"3193";3;47,744827;-0,13808814;"first_heat_sink";"ngram";1;"#FC1B17";"FIRST HEAT SINK"
"3194";38;6,202081;-75,69986;"first_heat_source";"ngram";1;"#BA9705";"FIRST HEAT SOURCE"
"3195";37;18,098051;-65,46615;"first_heater";"ngram";1;"#BA3F2C";"FIRST HEATER"
"3196";38;15,137939;-74,606415;"first_heating_element";"ngram";1;"#BA9705";"FIRST HEATING ELEMENT"
"3197";20;0,48547947;-32,710068;"first_height";"ngram";1;"#BB10DD";"FIRST HEIGHT"
"3198";36;-18,055943;-22,637938;"first_hinge";"ngram";1;"#BAFA01";"FIRST HINGE"
"3199";35;-30,397772;-33,161697;"first_hinge_member";"ngram";1;"#BAC983";"FIRST HINGE MEMBER"
"3200";4;-2,2571397;-48,284317;"first_hollow_body";"ngram";1;"#E10291";"FIRST HOLLOW BODY"
"3201";36;-21,487364;-17,568436;"first_hook";"ngram";1;"#BAFA01";"FIRST HOOK"
"3202";45;0,788258;10,923222;"first_horn";"ngram";1;"#BA6687";"FIRST HORN"
"3203";32;-24,237972;-34,705013;"first_housing_portion";"ngram";1;"#BAE753";"FIRST HOUSING PORTION"
"3204";35;-43,92506;-31,510595;"first_hydraulic_actuator";"ngram";1;"#BAC983";"FIRST HYDRAULIC ACTUATOR"
"3205";49;-14,058442;-60,647865;"first_hydraulic_cylinder";"ngram";1;"#BADDC8";"FIRST HYDRAULIC CYLINDER"
"3206";49;-13,61555;-60,53422;"first_hydraulic_piston";"ngram";1;"#BADDC8";"FIRST HYDRAULIC PISTON"
"3207";23;-11,896931;75,83061;"first_hypervisor";"ngram";1;"#BBF20D";"FIRST HYPERVISOR"
"3208";41;-10,988004;47,38454;"first_icon";"ngram";1;"#BA52DA";"FIRST ICON"
